id,Activity_Date,ActivityDay,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,ModeratelyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalSteps,ActivityLevel,Calories,CalorieLevel,totalsleeprecords,totalminutesasleep,totaltimeinbed
4020332650,2016-05-05,Thursday,8.43000030517578,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,11728,Moderately Active,3429,High,1,226,248
4020332650,2016-05-06,Friday,3.13000011444092,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,4369,Light Active,2704,High,1,385,408
4020332650,2016-05-07,Saturday,4.40000009536743,0,0,3.57999992370605,0,0,0,184,1256,6132,Moderately Active,2975,High,0,0,0
4020332650,2016-05-08,Sunday,4.19999980926514,0,0,4.15000009536743,0,0,0,263,775,5862,Moderately Active,3089,High,1,364,402
4020332650,2016-05-09,Monday,3.26999998092651,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,1225,4556,Light Active,2785,High,0,0,0
4020332650,2016-05-10,Tuesday,3.98000001907349,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,5546,Moderately Active,2926,High,1,442,494
4020332650,2016-05-11,Wednesday,2.65000009536743,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,1296,3689,Light Active,2645,High,0,0,0
4020332650,2016-05-12,Thursday,0.419999986886978,0,0,0.409999996423721,0,0,0,21,721,590,Light Active,1120,Low,0,0,0
4057192912,2016-04-12,Tuesday,4.03000020980835,0,0,3.94000005722046,0,0,0,164,1276,5394,Moderately Active,2286,Medium,0,0,0
4057192912,2016-04-13,Wednesday,4.46999979019165,0,0,4.36999988555908,0,0,0,160,1280,5974,Moderately Active,2306,Medium,0,0,0
4057192912,2016-04-14,Thursday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1776,Low,0,0,0
4057192912,2016-04-15,Friday,2.95000004768372,0.209999993443489,0.259999990463257,2.44000005722046,0,3,6,88,873,3984,Light Active,1527,Low,0,0,0
4319703577,2016-04-12,Tuesday,5.19999980926514,0,0,0,0,0,0,0,1440,7753,Moderately Active,2115,Medium,0,0,0
4319703577,2016-04-13,Wednesday,5.5,0.529999971389771,0.589999973773956,1.30999994277954,0,8,15,96,1234,8204,Moderately Active,2135,Medium,0,0,0
4319703577,2016-04-14,Thursday,6.88000011444092,0.109999999403954,0.330000013113022,6.44000005722046,0,1,9,339,589,10210,Moderately Active,2302,Medium,1,535,557
4319703577,2016-04-15,Friday,3.79999995231628,0,0,3.79999995231628,0,0,0,228,752,5664,Moderately Active,1985,Medium,1,465,491
4319703577,2016-04-16,Saturday,3.1800000667572,0,0,3.1800000667572,0,0,0,194,724,4744,Light Active,1884,Medium,1,506,522
4319703577,2016-04-17,Sunday,0.0199999995529652,0,0,0.0199999995529652,0,0,0,3,1363,29,Sedentary,1464,Low,0,0,0
4319703577,2016-04-18,Monday,1.54999995231628,0.0700000002980232,0.330000013113022,1.12000000476837,0,1,9,58,824,2276,Light Active,1632,Low,1,515,551
4319703577,2016-04-19,Tuesday,5.98999977111816,0,0,5.98999977111816,0,0,0,311,604,8925,Moderately Active,2200,Medium,2,461,498
4319703577,2016-04-20,Wednesday,6.01000022888184,0,0.680000007152557,5.30999994277954,0,0,18,306,671,8954,Moderately Active,2220,Medium,1,523,543
4319703577,2016-04-21,Thursday,2.48000001907349,0,0,0.349999994039536,0,0,0,34,1265,3702,Light Active,1792,Low,1,59,65
4319703577,2016-04-22,Friday,3.01999998092651,0.0599999986588955,0.810000002384186,2.15000009536743,0,1,19,176,709,4500,Light Active,1886,Medium,1,533,550
4319703577,2016-04-23,Saturday,3.30999994277954,0,0,3.30999994277954,0,0,0,233,546,4935,Light Active,1945,Medium,1,692,722
4319703577,2016-04-24,Sunday,2.74000000953674,0.0599999986588955,0.200000002980232,2.47000002861023,0,1,5,191,692,4081,Light Active,1880,Medium,1,467,501
4319703577,2016-04-25,Monday,6.21000003814697,0,0.280000001192093,5.92999982833862,0,0,8,390,544,9259,Moderately Active,2314,Medium,1,488,506
4319703577,2016-04-26,Tuesday,6.6399998664856,0.569999992847443,0.920000016689301,5.15000009536743,0,8,21,288,649,9899,Moderately Active,2236,Medium,1,505,516
4319703577,2016-04-27,Wednesday,7.23000001907349,0.409999996423721,1.91999995708466,4.90999984741211,0,6,47,300,680,10780,Moderately Active,2324,Medium,1,286,307
4319703577,2016-04-28,Thursday,7.28000020980835,1.00999999046326,0.330000013113022,5.94000005722046,0,13,8,359,552,10817,Moderately Active,2367,Medium,1,497,522
4319703577,2016-04-29,Friday,5.3600001335144,0.449999988079071,0.790000021457672,4.11999988555908,0,6,18,289,624,7990,Moderately Active,2175,Medium,1,523,546
4319703577,2016-04-30,Saturday,5.51999998092651,0.400000005960464,1.61000001430511,3.50999999046326,0,6,38,196,695,8221,Moderately Active,2092,Medium,1,490,516
4319703577,2016-05-01,Sunday,0.839999973773956,0,0,0.839999973773956,0,0,0,67,836,1251,Light Active,1593,Low,1,484,500
4319703577,2016-05-02,Monday,6.23999977111816,0,0.439999997615814,5.71000003814697,0,0,11,344,585,9261,Moderately Active,2270,Medium,1,478,506
4319703577,2016-05-03,Tuesday,6.46999979019165,0.579999983310699,1.07000005245209,4.82999992370605,0,8,26,287,669,9648,Moderately Active,2235,Medium,1,474,512
4319703577,2016-05-04,Wednesday,7.01999998092651,0.589999973773956,0.579999983310699,5.84999990463257,0,8,13,313,1106,10429,Moderately Active,2282,Medium,0,0,0
4319703577,2016-05-05,Thursday,9.48999977111816,2.63000011444092,1.4099999666214,5.44999980926514,0,27,34,328,957,13658,Moderately Active,2530,High,0,0,0
4319703577,2016-05-06,Friday,6.42000007629395,0.409999996423721,0.469999998807907,5.46000003814697,0,6,11,314,692,9524,Moderately Active,2266,Medium,1,450,491
4319703577,2016-05-07,Saturday,5.32999992370605,0.189999997615814,1.04999995231628,4.07999992370605,0,3,28,279,586,7937,Moderately Active,2158,Medium,1,507,530
4319703577,2016-05-08,Sunday,2.46000003814697,0,0,2.46000003814697,0,0,0,153,603,3672,Light Active,1792,Low,1,602,638
4319703577,2016-05-09,Monday,6.96000003814697,0.140000000596046,0.560000002384186,6.25,0,2,14,374,490,10378,Moderately Active,2345,Medium,1,535,565
4319703577,2016-05-10,Tuesday,6.36999988555908,0.209999993443489,0.46000000834465,5.69999980926514,0,3,12,329,555,9487,Moderately Active,2260,Medium,1,487,517
4319703577,2016-05-11,Wednesday,6.13000011444092,0.200000002980232,0.740000009536743,5.17999982833862,0,3,18,311,574,9129,Moderately Active,2232,Medium,1,529,558
4319703577,2016-05-12,Thursday,0.00999999977648258,0,0,0.00999999977648258,0,0,0,2,0,17,Sedentary,257,Low,1,302,321
4388161847,2016-04-12,Tuesday,7.78000020980835,0,0,0,0,0,0,0,1440,10122,Moderately Active,2955,High,0,0,0
4388161847,2016-04-13,Wednesday,8.44999980926514,0.0599999986588955,0.629999995231628,3.88000011444092,0,1,14,150,1275,10993,Moderately Active,3092,High,0,0,0
4388161847,2016-04-14,Thursday,6.82000017166138,0.129999995231628,1.07000005245209,5.61999988555908,0,10,35,219,945,8863,Moderately Active,2998,High,0,0,0
4388161847,2016-04-15,Friday,6.73000001907349,0,0,6.73000001907349,0,0,0,299,837,8758,Moderately Active,3066,High,1,499,526
4388161847,2016-04-16,Saturday,5.05999994277954,0.209999993443489,0.400000005960464,4.44999980926514,0,6,9,253,609,6580,Moderately Active,3073,High,2,426,448
4388161847,2016-04-17,Sunday,3.57999992370605,0,0,3.57999992370605,0,0,0,201,721,4660,Light Active,2572,High,2,619,641
4388161847,2016-04-18,Monday,9.10000038146973,3.55999994277954,0.400000005960464,5.1399998664856,0,27,8,239,1017,11009,Moderately Active,3274,High,1,99,104
4388161847,2016-04-19,Tuesday,7.82999992370605,1.37000000476837,0.689999997615814,5.76999998092651,0,20,16,249,704,10181,Moderately Active,3015,High,1,329,338
4388161847,2016-04-20,Wednesday,8.11999988555908,1.10000002384186,1.72000002861023,5.28999996185303,0,19,42,228,696,10553,Moderately Active,3083,High,1,421,451
4388161847,2016-04-21,Thursday,7.73000001907349,0.370000004768372,0.389999985694885,6.98000001907349,0,7,12,272,853,10055,Moderately Active,3069,High,1,442,458
4388161847,2016-04-22,Friday,9.34000015258789,3.29999995231628,1.11000001430511,4.92000007629395,0,77,25,220,945,12139,Moderately Active,3544,High,1,82,85
4388161847,2016-04-23,Saturday,10.1800003051758,4.5,0.319999992847443,5.34999990463257,0,58,5,215,749,13236,Moderately Active,3306,High,1,478,501
4388161847,2016-04-24,Sunday,7.88000011444092,1.08000004291534,0.509999990463257,6.30000019073486,0,14,8,239,584,10243,Moderately Active,2885,High,3,552,595
4388161847,2016-04-25,Monday,9.97000026702881,0.730000019073486,1.39999997615814,7.84000015258789,0,11,31,301,1054,12961,Moderately Active,3288,High,0,0,0
4388161847,2016-04-26,Tuesday,7.28000020980835,0.939999997615814,1.05999994277954,5.26999998092651,0,14,23,224,673,9461,Moderately Active,2929,High,1,319,346
4388161847,2016-04-27,Wednesday,8.60999965667725,0.699999988079071,2.50999999046326,5.3899998664856,0,11,48,241,684,11193,Moderately Active,3074,High,1,439,500
4388161847,2016-04-28,Thursday,7.75,1.28999996185303,0.430000007152557,6.03000020980835,0,19,9,234,878,10074,Moderately Active,2969,High,1,428,458
4388161847,2016-04-29,Friday,7.09999990463257,0.800000011920929,0.889999985694885,5.42000007629395,0,13,16,236,1175,9232,Moderately Active,2979,High,0,0,0
4388161847,2016-04-30,Saturday,9.64000034332275,0.699999988079071,2,6.94000005722046,0,14,43,300,537,12533,Moderately Active,3283,High,2,409,430
4388161847,2016-05-01,Sunday,7.8899998664856,1.00999999046326,0.680000007152557,6.19999980926514,0,12,15,241,579,10255,Moderately Active,2926,High,1,547,597
4388161847,2016-05-02,Monday,8.39999961853027,3.76999998092651,0.0799999982118607,4.55000019073486,0,33,4,204,935,10096,Moderately Active,3147,High,2,368,376
4388161847,2016-05-03,Tuesday,9.78999996185303,1.12999999523163,0.779999971389771,7.88000011444092,0,18,18,306,984,12727,Moderately Active,3290,High,0,0,0
4388161847,2016-05-04,Wednesday,9.52000045776367,2.78999996185303,0.930000007152557,5.80000019073486,0,35,21,251,632,12375,Moderately Active,3162,High,1,390,414
4388161847,2016-05-05,Thursday,7.38000011444092,0.629999995231628,1.66999995708466,5.09000015258789,0,12,39,199,896,9603,Moderately Active,2899,High,1,471,495
4388161847,2016-05-06,Friday,10.1300001144409,2.10999989509583,2.08999991416931,5.92999982833862,0,33,45,262,1100,13175,Moderately Active,3425,High,0,0,0
4388161847,2016-05-07,Saturday,17.5400009155273,9.44999980926514,2.76999998092651,5.32999992370605,0,120,56,260,508,22770,Very Active,4022,High,1,472,496
4388161847,2016-05-08,Sunday,14.3800001144409,9.89000034332275,1.25999999046326,3.23000001907349,0,107,38,178,576,17298,Very Active,3934,High,2,529,541
4388161847,2016-05-09,Monday,7.8600001335144,0.340000003576279,0.730000019073486,6.78999996185303,0,6,19,258,1020,10218,Moderately Active,3013,High,1,62,65
4388161847,2016-05-10,Tuesday,7.92000007629395,0.810000002384186,0.649999976158142,6.46000003814697,0,13,14,267,648,10299,Moderately Active,3061,High,1,354,375
4388161847,2016-05-11,Wednesday,7.84000015258789,0.529999971389771,0.790000021457672,6.53000020980835,0,8,18,256,858,10201,Moderately Active,2954,High,1,469,494
4388161847,2016-05-12,Thursday,2.58999991416931,0,0,2.58999991416931,0,0,0,108,825,3369,Light Active,1623,Low,0,0,0
4445114986,2016-04-12,Tuesday,2.20000004768372,0,0,2.20000004768372,0,0,0,196,787,3276,Light Active,2113,Medium,2,429,457
4445114986,2016-04-13,Wednesday,1.99000000953674,0,0,1.99000000953674,0,0,0,194,840,2961,Light Active,2095,Medium,2,370,406
4445114986,2016-04-14,Thursday,2.67000007629395,0,0,2.67000007629395,0,0,0,231,717,3974,Light Active,2194,Medium,1,441,492
4445114986,2016-04-15,Friday,4.82999992370605,0,0,4.82999992370605,0,0,0,350,711,7198,Moderately Active,2496,Medium,2,337,379
4445114986,2016-04-16,Saturday,2.65000009536743,0,0,2.65000009536743,0,0,0,225,716,3945,Light Active,2180,Medium,1,462,499
4445114986,2016-04-17,Sunday,1.51999998092651,0,0,1.51999998092651,0,0,0,114,1219,2268,Light Active,1933,Medium,1,98,107
4445114986,2016-04-18,Monday,4.23999977111816,2,0.28999999165535,1.95000004768372,0,25,6,162,1247,6155,Moderately Active,2248,Medium,0,0,0
4445114986,2016-04-19,Tuesday,1.38999998569489,0,0,1.38999998569489,0,0,0,121,895,2064,Light Active,1954,Medium,2,388,424
4445114986,2016-04-20,Wednesday,1.38999998569489,0,0,1.38999998569489,0,0,0,137,841,2072,Light Active,1974,Medium,1,439,462
4445114986,2016-04-21,Thursday,2.55999994277954,0,0,2.53999996185303,0,0,0,215,756,3809,Light Active,2150,Medium,1,436,469
4445114986,2016-04-22,Friday,4.57999992370605,0,0,4.57999992370605,0,0,0,317,706,6831,Moderately Active,2432,Medium,1,388,417
4445114986,2016-04-23,Saturday,2.9300000667572,0,0,2.9300000667572,0,0,0,201,1239,4363,Light Active,2149,Medium,0,0,0
4445114986,2016-04-24,Sunday,3.35999989509583,0,0,3.35999989509583,0,0,0,244,1196,5002,Moderately Active,2247,Medium,0,0,0
4445114986,2016-04-25,Monday,2.26999998092651,0,0,2.26999998092651,0,0,0,179,916,3385,Light Active,2070,Medium,1,328,345
4445114986,2016-04-26,Tuesday,4.40999984741211,2.41000008583069,0.0399999991059303,1.96000003814697,0,29,1,180,839,6326,Moderately Active,2291,Medium,2,353,391
4445114986,2016-04-27,Wednesday,5.03000020980835,2.61999988555908,0.0299999993294477,2.38000011444092,0,32,1,194,839,7243,Moderately Active,2361,Medium,1,332,374
4445114986,2016-04-28,Thursday,3.00999999046326,0,0,3.00999999046326,0,0,0,236,762,4493,Light Active,2203,Medium,1,419,442
4445114986,2016-04-29,Friday,3.14000010490417,0,0,3.13000011444092,0,0,0,226,1106,4676,Light Active,2196,Medium,1,106,108
4445114986,2016-04-30,Saturday,4.17999982833862,0,0,4.17999982833862,0,0,0,290,797,6222,Moderately Active,2363,Medium,1,322,353
4445114986,2016-05-01,Sunday,3.50999999046326,0,0,3.50999999046326,0,0,0,240,741,5232,Moderately Active,2246,Medium,2,439,459
4445114986,2016-05-02,Monday,4.75,2.21000003814697,0.189999997615814,2.34999990463257,0,27,4,200,667,6910,Moderately Active,2336,Medium,1,502,542
4445114986,2016-05-03,Tuesday,5.17999982833862,2.48000001907349,0.109999999403954,2.57999992370605,0,30,2,233,725,7502,Moderately Active,2421,Medium,2,417,450
4445114986,2016-05-04,Wednesday,1.96000003814697,0,0,1.96000003814697,0,0,0,180,897,2923,Light Active,2070,Medium,2,337,363
4445114986,2016-05-05,Thursday,2.54999995231628,0.119999997317791,0.239999994635582,2.1800000667572,0,2,6,185,734,3800,Light Active,2120,Medium,2,462,513
4445114986,2016-05-06,Friday,3.02999997138977,0,0,3.02999997138977,0,0,0,229,809,4514,Light Active,2211,Medium,2,374,402
4445114986,2016-05-07,Saturday,3.58999991416931,2.13000011444092,0.189999997615814,1.25,0,26,4,108,866,5183,Moderately Active,2123,Medium,2,401,436
4445114986,2016-05-08,Sunday,4.90000009536743,0,0.25,4.65000009536743,0,0,8,308,733,7303,Moderately Active,2423,Medium,1,361,391
4445114986,2016-05-09,Monday,3.53999996185303,0,0,3.53999996185303,0,0,0,266,641,5275,Moderately Active,2281,Medium,1,457,533
4445114986,2016-05-10,Tuesday,2.63000011444092,0,0,2.63000011444092,0,0,0,231,783,3915,Light Active,2181,Medium,1,405,426
4445114986,2016-05-11,Wednesday,6.1100001335144,2.25,1,2.85999989509583,0,34,22,232,622,9105,Moderately Active,2499,Medium,1,499,530
4445114986,2016-05-12,Thursday,0.519999980926514,0,0,0.519999980926514,0,0,0,58,380,768,Light Active,1212,Low,1,483,501
4558609924,2016-04-12,Tuesday,3.39000010490417,0,0,3.39000010490417,0,0,0,318,1122,5135,Moderately Active,1909,Medium,0,0,0
4558609924,2016-04-13,Wednesday,3.28999996185303,1.24000000953674,0.439999997615814,1.61000001430511,0,19,7,127,1287,4978,Light Active,1722,Low,0,0,0
4558609924,2016-04-14,Thursday,4.48999977111816,0,0,4.48999977111816,0,0,0,279,1161,6799,Moderately Active,1922,Medium,0,0,0
4558609924,2016-04-15,Friday,5.15000009536743,0.589999973773956,0.839999973773956,3.73000001907349,0,17,30,262,1131,7795,Moderately Active,2121,Medium,0,0,0
4558609924,2016-04-16,Saturday,4.82000017166138,0.550000011920929,0.75,3.5,0,8,12,308,1112,7289,Moderately Active,1997,Medium,0,0,0
4558609924,2016-04-17,Sunday,6.40000009536743,0.550000011920929,1.13999998569489,4.71000003814697,0,7,19,304,1110,9634,Moderately Active,2117,Medium,0,0,0
4558609924,2016-04-18,Monday,5.90999984741211,0.980000019073486,0.930000007152557,4,0,14,15,331,1080,8940,Moderately Active,2116,Medium,0,0,0
4558609924,2016-04-19,Tuesday,3.5699999332428,0.0500000007450581,0.360000014305115,3.16000008583069,0,1,9,248,1182,5401,Moderately Active,1876,Medium,0,0,0
4558609924,2016-04-20,Wednesday,3.17000007629395,0,0,3.17000007629395,0,0,0,222,1218,4803,Light Active,1788,Low,0,0,0
4558609924,2016-04-21,Thursday,9.07999992370605,0.419999986886978,0.970000028610229,7.69999980926514,0,6,21,432,844,13743,Moderately Active,2486,Medium,1,126,137
4558609924,2016-04-22,Friday,6.34999990463257,1.37000000476837,1.5,3.47000002861023,0,20,25,273,1122,9601,Moderately Active,2094,Medium,0,0,0
4558609924,2016-04-23,Saturday,4.55000019073486,0.340000003576279,0.200000002980232,4.01000022888184,0,5,5,308,1122,6890,Moderately Active,2085,Medium,0,0,0
4558609924,2016-04-24,Sunday,5.65999984741211,0,0,5.65000009536743,0,0,0,395,1045,8563,Moderately Active,2173,Medium,0,0,0
4558609924,2016-04-25,Monday,5.34999990463257,0.589999973773956,0.25,4.51000022888184,0,18,10,340,993,8095,Moderately Active,2225,Medium,0,0,0
4558609924,2016-04-26,Tuesday,6.05000019073486,0.430000007152557,2.02999997138977,3.58999991416931,0,12,41,283,1062,9148,Moderately Active,2223,Medium,1,103,121
4558609924,2016-04-27,Wednesday,6.32000017166138,1.96000003814697,0.889999985694885,3.46000003814697,0,27,14,312,1087,9557,Moderately Active,2098,Medium,0,0,0
4558609924,2016-04-28,Thursday,6.25,0.0199999995529652,0.270000010728836,5.94999980926514,0,1,11,367,985,9451,Moderately Active,2185,Medium,0,0,0
4558609924,2016-04-29,Friday,5.17999982833862,1.01999998092651,1.85000002384186,2.30999994277954,0,15,29,197,1096,7833,Moderately Active,1918,Medium,1,171,179
4558609924,2016-04-30,Saturday,6.82000017166138,0.469999998807907,1.88999998569489,4.46000003814697,0,7,29,293,1111,10319,Moderately Active,2105,Medium,0,0,0
4558609924,2016-05-01,Sunday,2.26999998092651,0,0,2.26999998092651,0,0,0,190,1121,3428,Light Active,1692,Low,1,115,129
4558609924,2016-05-02,Monday,5.21999979019165,0,0,5.21999979019165,0,0,0,383,1057,7891,Moderately Active,2066,Medium,0,0,0
4558609924,2016-05-03,Tuesday,3.48000001907349,0.600000023841858,0.280000001192093,2.59999990463257,0,21,10,237,1172,5267,Moderately Active,1953,Medium,0,0,0
4558609924,2016-05-04,Wednesday,3.46000003814697,0,0,3.46000003814697,0,0,0,252,1188,5232,Moderately Active,1842,Medium,0,0,0
4558609924,2016-05-05,Thursday,7.01000022888184,1.00999999046326,0.5,5.51000022888184,0,14,8,370,1048,10611,Moderately Active,2262,Medium,0,0,0
4558609924,2016-05-06,Friday,2.48000001907349,0,0,2.48000001907349,0,0,0,202,1238,3755,Light Active,1722,Low,0,0,0
4558609924,2016-05-07,Saturday,5.44000005722046,1.61000001430511,1,2.82999992370605,0,23,16,233,1116,8237,Moderately Active,1973,Medium,0,0,0
4558609924,2016-05-08,Sunday,4.32999992370605,1.79999995231628,0.5,2.01999998092651,0,66,35,238,1019,6543,Moderately Active,2666,High,1,123,134
4558609924,2016-05-09,Monday,7.57000017166138,0.430000007152557,1.62000000476837,5.51999998092651,0,6,30,339,1065,11451,Moderately Active,2223,Medium,0,0,0
4558609924,2016-05-10,Tuesday,4.25,0.740000009536743,1.12000000476837,2.39000010490417,0,11,18,220,1191,6435,Moderately Active,1889,Medium,0,0,0
4558609924,2016-05-11,Wednesday,6.01999998092651,0.259999990463257,1.82000005245209,3.94000005722046,0,4,31,324,1081,9108,Moderately Active,2131,Medium,0,0,0
4558609924,2016-05-12,Thursday,4.17000007629395,0,0,4.17000007629395,0,0,0,247,736,6307,Moderately Active,1452,Low,0,0,0
4702921684,2016-04-12,Tuesday,5.88000011444092,0,0,5.84999990463257,0,0,0,263,718,7213,Moderately Active,2947,High,1,425,439
4702921684,2016-04-13,Wednesday,5.57999992370605,0,0,5.57999992370605,0,0,0,258,777,6877,Moderately Active,2898,High,2,400,430
4702921684,2016-04-14,Thursday,6.36999988555908,0,0,6.36999988555908,0,0,0,271,772,7860,Moderately Active,2984,High,1,384,415
4702921684,2016-04-15,Friday,5.28000020980835,0.0700000002980232,0.419999986886978,4.78999996185303,0,1,8,256,944,6506,Moderately Active,2896,High,1,253,257
4702921684,2016-04-16,Saturday,9.02999973297119,0.239999994635582,1.25,7.53999996185303,0,3,24,335,556,11140,Moderately Active,3328,High,2,382,406
4702921684,2016-04-17,Sunday,10.289999961853,0.959999978542328,3.46000003814697,5.88000011444092,0,12,66,302,437,12692,Moderately Active,3394,High,1,591,612
4702921684,2016-04-18,Monday,7.38000011444092,1.82000005245209,1.49000000953674,4.07000017166138,0,22,30,191,890,9105,Moderately Active,3013,High,1,293,312
4702921684,2016-04-19,Tuesday,5.44000005722046,0.879999995231628,0.370000004768372,4.19000005722046,0,10,8,179,757,6708,Moderately Active,2812,High,1,457,487
4702921684,2016-04-20,Wednesday,7.13000011444092,0.159999996423721,1.23000001907349,5.73000001907349,0,2,29,260,717,8793,Moderately Active,3061,High,1,454,468
4702921684,2016-04-21,Thursday,5.30000019073486,0.310000002384186,2.04999995231628,2.94000005722046,0,4,41,144,901,6530,Moderately Active,2729,High,1,425,434
4702921684,2016-04-22,Friday,1.35000002384186,0,0,1.35000002384186,0,0,0,72,1341,1664,Light Active,2241,Medium,0,0,0
4702921684,2016-04-23,Saturday,12.2700004577637,0.759999990463257,3.24000000953674,8.27000045776367,0,9,66,408,469,15126,Very Active,3691,High,1,465,475
4702921684,2016-04-24,Sunday,12.2200002670288,1.20000004768372,5.11999988555908,5.88000011444092,0,15,95,281,542,15050,Very Active,3538,High,1,480,506
4702921684,2016-04-25,Monday,7.42999982833862,0.490000009536743,0.819999992847443,6.1100001335144,0,6,15,270,730,9167,Moderately Active,3064,High,1,370,380
4702921684,2016-04-26,Tuesday,4.94999980926514,0.0700000002980232,0.349999994039536,4.53999996185303,0,1,8,216,765,6108,Moderately Active,2784,High,1,421,429
4702921684,2016-04-27,Wednesday,5.71999979019165,0.0900000035762787,0.800000011920929,4.78000020980835,0,1,16,238,733,7047,Moderately Active,2908,High,1,432,449
4702921684,2016-04-28,Thursday,7.32000017166138,1.12999999523163,0.419999986886978,5.76999998092651,0,14,9,232,738,9023,Moderately Active,3033,High,1,442,461
4702921684,2016-04-29,Friday,8.05000019073486,1.05999994277954,0.920000016689301,6.07000017166138,0,12,19,267,692,9930,Moderately Active,3165,High,1,433,447
4702921684,2016-04-30,Saturday,8.22999954223633,0.319999992847443,2.02999997138977,5.88000011444092,0,4,36,263,728,10144,Moderately Active,3115,High,1,479,501
4702921684,2016-05-01,Sunday,0,0,0,0,0,0,0,0,1440,0,Sedentary,2017,Medium,0,0,0
4702921684,2016-05-02,Monday,5.92000007629395,0.379999995231628,1.74000000953674,3.75999999046326,0,5,40,195,1131,7245,Moderately Active,2859,High,0,0,0
4702921684,2016-05-03,Tuesday,7.67000007629395,0,0,7.67000007629395,0,0,0,313,729,9454,Moderately Active,3145,High,1,327,373
4702921684,2016-05-04,Wednesday,6.61999988555908,0.340000003576279,0.730000019073486,5.53999996185303,0,4,15,251,757,8161,Moderately Active,3004,High,1,412,434
4702921684,2016-05-05,Thursday,6.98999977111816,0.670000016689301,0.219999998807907,6.09000015258789,0,8,5,241,745,8614,Moderately Active,3006,High,1,414,428
4702921684,2016-05-06,Friday,5.63000011444092,0.0799999982118607,0.660000026226044,4.86999988555908,0,1,16,207,682,6943,Moderately Active,2859,High,1,404,449
4702921684,2016-05-07,Saturday,11.6499996185303,0.370000004768372,2.30999994277954,8.97000026702881,0,5,46,439,577,14370,Moderately Active,3683,High,1,520,543
4702921684,2016-05-08,Sunday,10.4300003051758,0.680000007152557,6.21000003814697,3.53999996185303,0,9,125,192,1019,12857,Moderately Active,3287,High,0,0,0
4702921684,2016-05-09,Monday,6.67999982833862,0,0.569999992847443,6.09999990463257,0,0,12,253,746,8232,Moderately Active,2990,High,1,435,458
4702921684,2016-05-10,Tuesday,8.60999965667725,0.0799999982118607,1.87999999523163,6.65000009536743,0,1,37,262,701,10613,Moderately Active,3172,High,1,416,431
4702921684,2016-05-11,Wednesday,7.96000003814697,0.779999971389771,2.16000008583069,4.98000001907349,0,10,41,235,784,9810,Moderately Active,3069,High,1,354,366
4702921684,2016-05-12,Thursday,2.23000001907349,0,0,2.23000001907349,0,0,0,68,241,2752,Light Active,1240,Low,1,404,442
5553957443,2016-04-12,Tuesday,7.57000017166138,1.37000000476837,0.790000021457672,5.40999984741211,0,19,13,277,767,11596,Moderately Active,2026,Medium,1,441,464
5553957443,2016-04-13,Wednesday,3.16000008583069,0,0,3.16000008583069,0,0,0,226,647,4832,Light Active,1718,Low,2,455,488
5553957443,2016-04-14,Thursday,11.1199998855591,4,2.45000004768372,4.67000007629395,0,61,41,256,693,17022,Very Active,2324,Medium,1,357,418
5553957443,2016-04-15,Friday,10.8599996566772,4.15999984741211,1.98000001907349,4.71000003814697,0,58,38,239,689,16556,Very Active,2254,Medium,1,377,409
5553957443,2016-04-16,Saturday,3.76999998092651,0,0,3.76999998092651,0,0,0,288,521,5771,Moderately Active,1831,Medium,2,651,686
5553957443,2016-04-17,Sunday,0.430000007152557,0,0,0.430000007152557,0,0,0,46,943,655,Light Active,1397,Low,1,350,402
5553957443,2016-04-18,Monday,2.4300000667572,0,0,2.4300000667572,0,0,0,206,622,3727,Light Active,1683,Low,2,520,541
5553957443,2016-04-19,Tuesday,10.1099996566772,4.28000020980835,1.6599999666214,4.17999982833862,0,69,28,249,756,15482,Very Active,2284,Medium,1,357,410
5553957443,2016-04-20,Wednesday,1.76999998092651,0,0,1.76999998092651,0,0,0,148,598,2713,Light Active,1570,Low,1,658,678
5553957443,2016-04-21,Thursday,8.0600004196167,2.95000004768372,2.16000008583069,2.96000003814697,0,47,42,177,801,12346,Moderately Active,2066,Medium,1,399,431
5553957443,2016-04-22,Friday,7.63000011444092,1.37999999523163,0.629999995231628,5.59999990463257,0,25,16,270,781,11682,Moderately Active,2105,Medium,1,322,353
5553957443,2016-04-23,Saturday,2.69000005722046,0,0,2.6800000667572,0,0,0,272,443,4112,Light Active,1776,Low,2,631,725
5553957443,2016-04-24,Sunday,1.17999994754791,0,0,1.17999994754791,0,0,0,104,582,1807,Light Active,1507,Low,2,553,640
5553957443,2016-04-25,Monday,7.19000005722046,2.9300000667572,0.569999992847443,3.69000005722046,0,51,11,201,732,10946,Moderately Active,2033,Medium,1,433,468
5553957443,2016-04-26,Tuesday,7.76000022888184,2.36999988555908,0.930000007152557,4.46000003814697,0,40,18,238,750,11886,Moderately Active,2093,Medium,1,412,453
